Período,Região,Estado,Linhagens relevantes,Quantidade,Percentual_Frequency,Variante
2022-10-01,Nordeste,Pernambuco,BA.5.* (Omicron),108,94.73684210526315,Omicron
2022-10-01,Nordeste,Pernambuco,Outras,4,3.508771929824561,Outras
2022-10-01,Nordeste,Piauí,BA.5.* (Omicron),3,100.0,Omicron
2022-10-01,Norte,Acre,BA.1.* (Omicron),1,100.0,Omicron
2022-10-01,Norte,Amazonas,BA.5.* (Omicron),565,97.75086505190312,Omicron
2022-10-01,Norte,Amazonas,Outras,13,2.249134948096886,Outras
2022-10-01,Norte,Pará,BA.5.* (Omicron),86,100.0,Omicron
2022-10-01,Norte,Tocantins,BA.5.* (Omicron),2,100.0,Omicron
2022-10-01,Sudeste,Espírito Santo,BA.4.* (Omicron),6,21.428571428571427,Omicron
2022-10-01,Sudeste,Espírito Santo,BA.5.* (Omicron),15,53.57142857142857,Omicron
2022-10-01,Sudeste,Espírito Santo,Outras,7,25.0,Outras
2022-10-01,Sudeste,Minas Gerais,BA.2.* (Omicron),1,2.857142857142857,Omicron
2022-10-01,Sudeste,Minas Gerais,BA.4.* (Omicron),4,11.428571428571429,Omicron
2022-10-01,Sudeste,Minas Gerais,BA.5.* (Omicron),26,74.28571428571429,Omicron
2022-10-01,Sudeste,Minas Gerais,Outras,4,11.428571428571429,Outras
2022-10-01,Sudeste,Rio de Janeiro,BA.1.* (Omicron),3,1.0638297872340425,Omicron
2022-10-01,Sudeste,Rio de Janeiro,BA.2.* (Omicron),6,2.127659574468085,Omicron
2022-10-01,Sudeste,Rio de Janeiro,BA.4.* (Omicron),32,11.347517730496454,Omicron
2022-10-01,Sudeste,Rio de Janeiro,BA.5.* (Omicron),182,64.53900709219859,Omicron
2022-10-01,Sudeste,Rio de Janeiro,Outras,58,20.56737588652482,Outras
2022-10-01,Sudeste,Rio de Janeiro,Outras,1,0.3546099290780142,Omicron
2022-10-01,Sudeste,São Paulo,B.1.617.2+AY.* (Delta),1,0.2188183807439825,Delta
2022-10-01,Sudeste,São Paulo,BA.1.* (Omicron),1,0.2188183807439825,Omicron
2022-10-01,Sudeste,São Paulo,BA.2.* (Omicron),5,1.0940919037199124,Omicron
2022-10-01,Sudeste,São Paulo,BA.4.* (Omicron),39,8.533916849015318,Omicron
2022-10-01,Sudeste,São Paulo,BA.5.* (Omicron),377,82.4945295404814,Omicron
2022-10-01,Sudeste,São Paulo,Outras,33,7.2210065645514225,Outras
2022-10-01,Sudeste,São Paulo,Outras,1,0.2188183807439825,Omicron
2022-10-01,Sul,Paraná,BA.4.* (Omicron),8,12.5,Omicron
2022-10-01,Sul,Paraná,BA.5.* (Omicron),45,70.3125,Omicron
2022-10-01,Sul,Paraná,Outras,10,15.625,Outras
2022-10-01,Sul,Paraná,Outras,1,1.5625,Omicron
2022-10-01,Sul,Rio Grande do Sul,BA.4.* (Omicron),13,30.952380952380953,Omicron
2022-10-01,Sul,Rio Grande do Sul,BA.5.* (Omicron),29,69.04761904761905,Omicron
2022-10-01,Sul,Santa Catarina,B.1.617.2+AY.* (Delta),3,3.488372093023256,Delta
2022-10-01,Sul,Santa Catarina,BA.1.* (Omicron),3,3.488372093023256,Omicron
2022-10-01,Sul,Santa Catarina,BA.2.* (Omicron),1,1.1627906976744187,Omicron
2022-10-01,Sul,Santa Catarina,BA.4.* (Omicron),14,16.27906976744186,Omicron
2022-10-01,Sul,Santa Catarina,BA.5.* (Omicron),54,62.7906976744186,Omicron
2022-10-01,Sul,Santa Catarina,Outras,11,12.790697674418606,Outras
2023-10-01,Centro-oeste,Distrito Federal,Outras,34,85.0,Omicron
2023-10-01,Centro-oeste,Distrito Federal,Outras,1,2.5,Omicron
2023-10-01,Centro-oeste,Distrito Federal,Outras,5,12.5,Omicron
2023-10-01,Centro-oeste,Goiás,Outras,1,0.5747126436781609,Omicron
2023-10-01,Centro-oeste,Goiás,Outras,154,88.50574712643679,Omicron
2023-10-01,Centro-oeste,Goiás,Outras,1,0.5747126436781609,Outras
2023-10-01,Centro-oeste,Goiás,Outras,18,10.344827586206897,Omicron
2023-10-01,Centro-oeste,Mato Grosso,Outras,7,77.77777777777779,Omicron
2023-10-01,Centro-oeste,Mato Grosso,Outras,1,11.11111111111111,Outras
2023-10-01,Centro-oeste,Mato Grosso,Outras,1,11.11111111111111,Omicron
2023-10-01,Centro-oeste,Mato Grosso do Sul,Outras,1,1.9230769230769231,Omicron
2023-10-01,Centro-oeste,Mato Grosso do Sul,Outras,22,42.30769230769231,Omicron
2023-10-01,Centro-oeste,Mato Grosso do Sul,Outras,1,1.9230769230769231,Omicron
2023-10-01,Centro-oeste,Mato Grosso do Sul,Outras,3,5.769230769230769,Outras
2023-10-01,Centro-oeste,Mato Grosso do Sul,Outras,2,3.8461538461538463,Omicron
2023-10-01,Centro-oeste,Mato Grosso do Sul,Outras,23,44.230769230769226,Omicron
2023-10-01,Nordeste,Alagoas,Outras,3,37.5,Omicron
2023-10-01,Nordeste,Alagoas,Outras,5,62.5,Omicron
2023-10-01,Nordeste,Bahia,Outras,55,51.886792452830186,Omicron
2023-10-01,Nordeste,Bahia,Outras,11,10.377358490566039,Outras
2023-10-01,Nordeste,Bahia,Outras,1,0.9433962264150944,Omicron
2023-10-01,Nordeste,Bahia,Outras,39,36.79245283018868,Omicron
2023-10-01,Nordeste,Ceará,Outras,6,85.71428571428571,Omicron
2023-10-01,Nordeste,Ceará,Outras,1,14.285714285714285,Outras
2023-10-01,Nordeste,Maranhão,Outras,2,50.0,Omicron
2023-10-01,Nordeste,Maranhão,Outras,1,25.0,Outras
2023-10-01,Nordeste,Maranhão,Outras,1,25.0,Omicron
2023-10-01,Nordeste,Paraíba,Outras,1,16.666666666666664,Omicron
2023-10-01,Nordeste,Paraíba,Outras,5,83.33333333333334,Omicron
2023-10-01,Nordeste,Pernambuco,Outras,3,42.857142857142854,Omicron
2023-10-01,Nordeste,Pernambuco,Outras,4,57.14285714285714,Omicron
2023-10-01,Nordeste,Rio Grande do Norte,Outras,2,18.181818181818183,Omicron
2023-10-01,Nordeste,Rio Grande do Norte,Outras,9,81.81818181818183,Omicron
2023-10-01,Nordeste,Sergipe,Outras,1,100.0,Outras
2023-10-01,Norte,Acre,Outras,23,92.0,Omicron
2023-10-01,Norte,Acre,Outras,2,8.0,Omicron
2023-10-01,Norte,Amapá,Outras,5,100.0,Omicron
2023-10-01,Norte,Amazonas,Outras,1,4.166666666666666,Omicron
2023-10-01,Norte,Amazonas,Outras,1,4.166666666666666,Outras
2023-10-01,Norte,Amazonas,Outras,22,91.66666666666666,Omicron
2023-10-01,Norte,Pará,Outras,6,75.0,Omicron
2023-10-01,Norte,Pará,Outras,1,12.5,Outras
2023-10-01,Norte,Pará,Outras,1,12.5,Omicron
2023-10-01,Norte,Rondônia,Outras,3,100.0,Omicron
2023-10-01,Norte,Roraima,Outras,2,100.0,Omicron
2023-10-01,Norte,Tocantins,Outras,4,100.0,Omicron
2023-10-01,Sudeste,Espírito Santo,Outras,1,1.0526315789473684,Omicron
2023-10-01,Sudeste,Espírito Santo,Outras,36,37.89473684210527,Omicron
2023-10-01,Sudeste,Espírito Santo,Outras,4,4.2105263157894735,Outras
2023-10-01,Sudeste,Espírito Santo,Outras,7,7.368421052631578,Omicron
2023-10-01,Sudeste,Espírito Santo,Outras,47,49.473684210526315,Omicron
2023-10-01,Sudeste,Minas Gerais,Outras,1,1.1494252873563218,Omicron
2023-10-01,Sudeste,Minas Gerais,Outras,37,42.5287356321839,Omicron
2023-10-01,Sudeste,Minas Gerais,Outras,6,6.896551724137931,Outras
2023-10-01,Sudeste,Minas Gerais,Outras,5,5.747126436781609,Omicron
2023-10-01,Sudeste,Minas Gerais,Outras,38,43.67816091954023,Omicron
2023-10-01,Sudeste,Rio de Janeiro,BA.1.* (Omicron),1,0.31645569620253167,Omicron
2023-10-01,Sudeste,Rio de Janeiro,Outras,59,18.670886075949365,Omicron
2023-10-01,Sudeste,Rio de Janeiro,Outras,70,22.151898734177212,Outras
2023-10-01,Sudeste,Rio de Janeiro,Outras,32,10.126582278481013,Omicron
2023-10-01,Sudeste,Rio de Janeiro,Outras,154,48.734177215189874,Omicron
2023-10-01,Sudeste,São Paulo,BA.2.* (Omicron),5,0.8756567425569177,Omicron
2023-10-01,Sudeste,São Paulo,Outras,9,1.5761821366024518,Omicron
2023-10-01,Sudeste,São Paulo,Outras,212,37.127845884413304,Omicron
2023-10-01,Sudeste,São Paulo,Outras,37,6.47985989492119,Outras
2023-10-01,Sudeste,São Paulo,Outras,12,2.1015761821366024,Omicron
2023-10-01,Sudeste,São Paulo,Outras,296,51.83887915936952,Omicron
2023-10-01,Sul,Paraná,Outras,3,3.6585365853658534,Omicron
2023-10-01,Sul,Paraná,Outras,32,39.02439024390244,Omicron
2023-10-01,Sul,Paraná,Outras,7,8.536585365853659,Outras
2023-10-01,Sul,Paraná,Outras,3,3.6585365853658534,Omicron
2023-10-01,Sul,Paraná,Outras,37,45.1219512195122,Omicron
2023-10-01,Sul,Rio Grande do Sul,Outras,3,3.260869565217391,Omicron
2023-10-01,Sul,Rio Grande do Sul,Outras,20,21.73913043478261,Omicron
2023-10-01,Sul,Rio Grande do Sul,Outras,7,7.608695652173914,Omicron
2023-10-01,Sul,Rio Grande do Sul,Outras,14,15.217391304347828,Outras
2023-10-01,Sul,Rio Grande do Sul,Outras,4,4.3478260869565215,Omicron
2023-10-01,Sul,Rio Grande do Sul,Outras,44,47.82608695652174,Omicron
2023-10-01,Sul,Santa Catarina,Outras,3,1.8181818181818181,Omicron
2023-10-01,Sul,Santa Catarina,Outras,58,35.15151515151515,Omicron
2023-10-01,Sul,Santa Catarina,Outras,15,9.090909090909092,Outras
2023-10-01,Sul,Santa Catarina,Outras,7,4.242424242424243,Omicron
2023-10-01,Sul,Santa Catarina,Outras,82,49.696969696969695,Omicron
2020-09-01,Centro-oeste,Distrito Federal,Outras,7,100.0,Outras
2020-09-01,Centro-oeste,Goiás,Outras,6,100.0,Outras
2020-09-01,Centro-oeste,Mato Grosso do Sul,Outras,27,100.0,Outras
2020-09-01,Nordeste,Bahia,Outras,108,100.0,Outras
2020-09-01,Nordeste,Ceará,Outras,5,100.0,Outras
2020-09-01,Nordeste,Paraíba,Outras,11,100.0,Outras
2020-09-01,Nordeste,Pernambuco,Outras,187,99.46808510638297,Outras
2020-09-01,Nordeste,Pernambuco,P.1.* (Gama),1,0.5319148936170213,Gama
2020-09-01,Nordeste,Rio Grande do Norte,Outras,16,100.0,Outras
2020-09-01,Norte,Acre,Outras,42,100.0,Outras
2020-09-01,Norte,Amazonas,Outras,22,100.0,Outras
2020-09-01,Norte,Tocantins,Outras,5,100.0,Outras
2020-09-01,Sudeste,Espírito Santo,Outras,15,100.0,Outras
2020-09-01,Sudeste,Minas Gerais,Outras,7,100.0,Outras
2020-09-01,Sudeste,Rio de Janeiro,Outras,84,100.0,Outras
2020-09-01,Sudeste,São Paulo,B.1.617.2+AY.* (Delta),2,0.6514657980456027,Delta
2020-09-01,Sudeste,São Paulo,BA.1.* (Omicron),2,0.6514657980456027,Omicron
2020-09-01,Sudeste,São Paulo,Outras,303,98.69706840390879,Outras
2020-09-01,Sul,Paraná,Outras,63,100.0,Outras
2020-09-01,Sul,Rio Grande do Sul,Outras,121,100.0,Outras
2020-09-01,Sul,Santa Catarina,Outras,6,100.0,Outras
2021-09-01,Centro-oeste,Distrito Federal,B.1.617.2+AY.* (Delta),249,92.91044776119402,Delta
2021-09-01,Centro-oeste,Distrito Federal,P.1.* (Gama),19,7.08955223880597,Gama
2021-09-01,Centro-oeste,Goiás,B.1.617.2+AY.* (Delta),512,78.04878048780488,Delta
2021-09-01,Centro-oeste,Goiás,P.1.* (Gama),144,21.951219512195124,Gama
2021-09-01,Centro-oeste,Mato Grosso,B.1.617.2+AY.* (Delta),28,82.35294117647058,Delta
2021-09-01,Centro-oeste,Mato Grosso,P.1.* (Gama),6,17.647058823529413,Gama
2021-09-01,Centro-oeste,Mato Grosso do Sul,B.1.617.2+AY.* (Delta),112,69.1358024691358,Delta
2021-09-01,Centro-oeste,Mato Grosso do Sul,P.1.* (Gama),50,30.864197530864196,Gama
2021-09-01,Nordeste,Alagoas,B.1.617.2+AY.* (Delta),432,94.11764705882352,Delta
2021-09-01,Nordeste,Alagoas,P.1.* (Gama),27,5.88235294117647,Gama
2021-09-01,Nordeste,Bahia,B.1.617.2+AY.* (Delta),303,92.09726443768997,Delta
2021-09-01,Nordeste,Bahia,Outras,1,0.303951367781155,Outras
2021-09-01,Nordeste,Bahia,P.1.* (Gama),25,7.598784194528875,Gama
2021-09-01,Nordeste,Ceará,B.1.617.2+AY.* (Delta),299,83.5195530726257,Delta
2021-09-01,Nordeste,Ceará,P.1.* (Gama),59,16.480446927374302,Gama
2021-09-01,Nordeste,Maranhão,B.1.617.2+AY.* (Delta),42,71.1864406779661,Delta
2021-09-01,Nordeste,Maranhão,P.1.* (Gama),17,28.8135593220339,Gama
2021-09-01,Nordeste,Paraíba,B.1.617.2+AY.* (Delta),311,97.79874213836479,Delta
2021-09-01,Nordeste,Paraíba,P.1.* (Gama),7,2.20125786163522,Gama
2021-09-01,Nordeste,Pernambuco,B.1.617.2+AY.* (Delta),359,90.65656565656566,Delta
2021-09-01,Nordeste,Pernambuco,P.1.* (Gama),37,9.343434343434344,Gama
2021-09-01,Nordeste,Piauí,B.1.617.2+AY.* (Delta),20,64.51612903225806,Delta
2021-09-01,Nordeste,Piauí,P.1.* (Gama),11,35.483870967741936,Gama
2021-09-01,Nordeste,Rio Grande do Norte,B.1.617.2+AY.* (Delta),129,94.85294117647058,Delta
2021-09-01,Nordeste,Rio Grande do Norte,P.1.* (Gama),7,5.147058823529411,Gama
2021-09-01,Nordeste,Sergipe,B.1.617.2+AY.* (Delta),26,96.29629629629629,Delta
2021-09-01,Nordeste,Sergipe,P.1.* (Gama),1,3.7037037037037033,Gama
2021-09-01,Norte,Acre,B.1.617.2+AY.* (Delta),1,100.0,Delta
2021-09-01,Norte,Amapá,B.1.617.2+AY.* (Delta),37,72.54901960784314,Delta
2021-09-01,Norte,Amapá,P.1.* (Gama),14,27.450980392156865,Gama
2021-09-01,Norte,Amazonas,B.1.617.2+AY.* (Delta),110,41.509433962264154,Delta
2021-09-01,Norte,Amazonas,Outras,1,0.37735849056603776,Outras
2021-09-01,Norte,Amazonas,P.1.* (Gama),154,58.11320754716981,Gama
2021-09-01,Norte,Pará,B.1.617.2+AY.* (Delta),88,58.27814569536424,Delta
2021-09-01,Norte,Pará,Outras,2,1.3245033112582782,Outras
2021-09-01,Norte,Pará,P.1.* (Gama),61,40.397350993377486,Gama
2021-09-01,Norte,Rondônia,B.1.617.2+AY.* (Delta),73,85.88235294117646,Delta
2021-09-01,Norte,Rondônia,Outras,1,1.1764705882352942,Outras
2021-09-01,Norte,Rondônia,P.1.* (Gama),11,12.941176470588237,Gama
2021-09-01,Norte,Roraima,B.1.617.2+AY.* (Delta),1,10.0,Delta
2021-09-01,Norte,Roraima,P.1.* (Gama),9,90.0,Gama
2021-09-01,Norte,Tocantins,B.1.617.2+AY.* (Delta),30,71.42857142857143,Delta
2021-09-01,Norte,Tocantins,P.1.* (Gama),12,28.57142857142857,Gama
2021-09-01,Sudeste,Espírito Santo,B.1.617.2+AY.* (Delta),420,97.22222222222221,Delta
2021-09-01,Sudeste,Espírito Santo,P.1.* (Gama),12,2.7777777777777777,Gama
2021-09-01,Sudeste,Minas Gerais,B.1.617.2+AY.* (Delta),281,79.15492957746478,Delta
2021-09-01,Sudeste,Minas Gerais,Outras,1,0.28169014084507044,Outras
2021-09-01,Sudeste,Minas Gerais,P.1.* (Gama),73,20.56338028169014,Gama
2021-09-01,Sudeste,Rio de Janeiro,B.1.617.2+AY.* (Delta),1584,99.12390488110138,Delta
2021-09-01,Sudeste,Rio de Janeiro,P.1.* (Gama),14,0.8760951188986232,Gama
2021-09-01,Sudeste,São Paulo,Outras,1,0.016202203499675955,Alfa
2021-09-01,Sudeste,São Paulo,B.1.617.2+AY.* (Delta),5739,92.98444588464031,Delta
2021-09-01,Sudeste,São Paulo,Outras,38,0.6156837329876863,Outras
2021-09-01,Sudeste,São Paulo,P.1.* (Gama),394,6.383668178872326,Gama
2021-09-01,Sul,Paraná,B.1.617.2+AY.* (Delta),387,93.93203883495146,Delta
2021-09-01,Sul,Paraná,P.1.* (Gama),25,6.067961165048544,Gama
2021-09-01,Sul,Rio Grande do Sul,B.1.617.2+AY.* (Delta),422,91.54013015184381,Delta
2021-09-01,Sul,Rio Grande do Sul,Outras,5,1.0845986984815619,Outras
2021-09-01,Sul,Rio Grande do Sul,P.1.* (Gama),34,7.37527114967462,Gama
2021-09-01,Sul,Santa Catarina,B.1.617.2+AY.* (Delta),208,95.41284403669725,Delta
2021-09-01,Sul,Santa Catarina,P.1.* (Gama),10,4.587155963302752,Gama
2022-09-01,Centro-oeste,Distrito Federal,BA.2.* (Omicron),2,11.11111111111111,Omicron
2022-09-01,Centro-oeste,Distrito Federal,BA.4.* (Omicron),4,22.22222222222222,Omicron
2022-09-01,Centro-oeste,Distrito Federal,BA.5.* (Omicron),12,66.66666666666666,Omicron
2022-09-01,Centro-oeste,Goiás,BA.2.* (Omicron),8,53.333333333333336,Omicron
2022-09-01,Centro-oeste,Goiás,BA.4.* (Omicron),1,6.666666666666667,Omicron
2022-09-01,Centro-oeste,Goiás,BA.5.* (Omicron),6,40.0,Omicron
2022-09-01,Centro-oeste,Mato Grosso,BA.5.* (Omicron),4,100.0,Omicron
2022-09-01,Centro-oeste,Mato Grosso do Sul,BA.5.* (Omicron),13,100.0,Omicron
2022-09-01,Nordeste,Bahia,BA.1.* (Omicron),1,3.7037037037037033,Omicron
2022-09-01,Nordeste,Bahia,BA.4.* (Omicron),15,55.55555555555556,Omicron
2022-09-01,Nordeste,Bahia,BA.5.* (Omicron),10,37.03703703703704,Omicron
2022-09-01,Nordeste,Bahia,Outras,1,3.7037037037037033,Outras
2022-09-01,Nordeste,Ceará,BA.5.* (Omicron),4,100.0,Omicron
2022-09-01,Nordeste,Maranhão,BA.2.* (Omicron),1,50.0,Omicron
2022-09-01,Nordeste,Maranhão,BA.5.* (Omicron),1,50.0,Omicron
2022-09-01,Nordeste,Pernambuco,BA.1.* (Omicron),2,11.76470588235294,Omicron
2022-09-01,Nordeste,Pernambuco,BA.4.* (Omicron),2,11.76470588235294,Omicron
2022-09-01,Nordeste,Pernambuco,BA.5.* (Omicron),12,70.58823529411765,Omicron
2022-09-01,Nordeste,Pernambuco,Outras,1,5.88235294117647,Outras
2022-09-01,Nordeste,Piauí,BA.4.* (Omicron),3,37.5,Omicron
2022-09-01,Nordeste,Piauí,BA.5.* (Omicron),5,62.5,Omicron
2022-09-01,Norte,Amazonas,BA.1.* (Omicron),2,5.555555555555555,Omicron
2022-09-01,Norte,Amazonas,BA.4.* (Omicron),1,2.7777777777777777,Omicron
2022-09-01,Norte,Amazonas,BA.5.* (Omicron),25,69.44444444444444,Omicron
2022-09-01,Norte,Amazonas,Outras,8,22.22222222222222,Outras
2022-09-01,Norte,Pará,BA.4.* (Omicron),2,22.22222222222222,Omicron
2022-09-01,Norte,Pará,BA.5.* (Omicron),7,77.77777777777779,Omicron
2022-09-01,Norte,Rondônia,BA.5.* (Omicron),1,100.0,Omicron
2022-09-01,Norte,Tocantins,BA.5.* (Omicron),3,100.0,Omicron
2022-09-01,Sudeste,Espírito Santo,BA.4.* (Omicron),5,20.833333333333336,Omicron
2022-09-01,Sudeste,Espírito Santo,BA.5.* (Omicron),17,70.83333333333334,Omicron
2022-09-01,Sudeste,Espírito Santo,Outras,2,8.333333333333332,Outras
2022-09-01,Sudeste,Minas Gerais,BA.2.* (Omicron),1,3.8461538461538463,Omicron
2022-09-01,Sudeste,Minas Gerais,BA.4.* (Omicron),5,19.230769230769234,Omicron
2022-09-01,Sudeste,Minas Gerais,BA.5.* (Omicron),20,76.92307692307693,Omicron
2022-09-01,Sudeste,Rio de Janeiro,BA.1.* (Omicron),2,2.7027027027027026,Omicron
2022-09-01,Sudeste,Rio de Janeiro,BA.2.* (Omicron),10,13.513513513513514,Omicron
2022-09-01,Sudeste,Rio de Janeiro,BA.4.* (Omicron),9,12.162162162162163,Omicron
2022-09-01,Sudeste,Rio de Janeiro,BA.5.* (Omicron),46,62.16216216216216,Omicron
2022-09-01,Sudeste,Rio de Janeiro,Outras,7,9.45945945945946,Outras
2022-09-01,Sudeste,São Paulo,B.1.617.2+AY.* (Delta),5,2.5380710659898478,Delta
2022-09-01,Sudeste,São Paulo,BA.2.* (Omicron),4,2.030456852791878,Omicron
2022-09-01,Sudeste,São Paulo,BA.4.* (Omicron),35,17.766497461928935,Omicron
2022-09-01,Sudeste,São Paulo,BA.5.* (Omicron),139,70.55837563451777,Omicron
2022-09-01,Sudeste,São Paulo,Outras,14,7.1065989847715745,Outras
2022-09-01,Sul,Paraná,BA.2.* (Omicron),2,3.6363636363636362,Omicron
2022-09-01,Sul,Paraná,BA.4.* (Omicron),3,5.454545454545454,Omicron
2022-09-01,Sul,Paraná,BA.5.* (Omicron),48,87.27272727272727,Omicron
2022-09-01,Sul,Paraná,Outras,2,3.6363636363636362,Outras
2022-09-01,Sul,Rio Grande do Sul,BA.2.* (Omicron),8,8.421052631578947,Omicron
2022-09-01,Sul,Rio Grande do Sul,BA.4.* (Omicron),28,29.47368421052631,Omicron
2022-09-01,Sul,Rio Grande do Sul,BA.5.* (Omicron),54,56.84210526315789,Omicron
2022-09-01,Sul,Rio Grande do Sul,Outras,5,5.263157894736842,Outras
2022-09-01,Sul,Santa Catarina,BA.1.* (Omicron),2,1.4814814814814816,Omicron
2022-09-01,Sul,Santa Catarina,BA.2.* (Omicron),4,2.9629629629629632,Omicron
2022-09-01,Sul,Santa Catarina,BA.4.* (Omicron),34,25.185185185185183,Omicron
2022-09-01,Sul,Santa Catarina,BA.5.* (Omicron),89,65.92592592592592,Omicron
2022-09-01,Sul,Santa Catarina,Outras,6,4.444444444444445,Outras
2023-09-01,Centro-oeste,Goiás,Outras,4,2.564102564102564,Omicron
2023-09-01,Centro-oeste,Goiás,Outras,134,85.8974358974359,Omicron
2023-09-01,Centro-oeste,Goiás,Outras,18,11.538461538461538,Omicron
2023-09-01,Centro-oeste,Mato Grosso,Outras,1,25.0,Omicron
2023-09-01,Centro-oeste,Mato Grosso,Outras,3,75.0,Omicron
2023-09-01,Centro-oeste,Mato Grosso do Sul,Outras,4,12.121212121212121,Omicron
2023-09-01,Centro-oeste,Mato Grosso do Sul,Outras,11,33.33333333333333,Omicron
2023-09-01,Centro-oeste,Mato Grosso do Sul,Outras,1,3.0303030303030303,Outras
2023-09-01,Centro-oeste,Mato Grosso do Sul,Outras,1,3.0303030303030303,Omicron
2023-09-01,Centro-oeste,Mato Grosso do Sul,Outras,16,48.484848484848484,Omicron
2023-09-01,Nordeste,Alagoas,Outras,1,20.0,Omicron
2023-09-01,Nordeste,Alagoas,Outras,2,40.0,Outras
2023-09-01,Nordeste,Alagoas,Outras,2,40.0,Omicron
2023-09-01,Nordeste,Bahia,Outras,1,8.333333333333332,Omicron
2023-09-01,Nordeste,Bahia,Outras,4,33.33333333333333,Omicron
2023-09-01,Nordeste,Bahia,Outras,7,58.333333333333336,Omicron
2023-09-01,Nordeste,Maranhão,Outras,2,66.66666666666666,Omicron
2023-09-01,Nordeste,Maranhão,Outras,1,33.33333333333333,Outras
2023-09-01,Nordeste,Paraíba,Outras,1,12.5,Outras
2023-09-01,Nordeste,Paraíba,Outras,1,12.5,Omicron
2023-09-01,Nordeste,Paraíba,Outras,6,75.0,Omicron
2023-09-01,Nordeste,Pernambuco,Outras,1,16.666666666666664,Omicron
2023-09-01,Nordeste,Pernambuco,Outras,1,16.666666666666664,Omicron
2023-09-01,Nordeste,Pernambuco,Outras,2,33.33333333333333,Omicron
2023-09-01,Nordeste,Pernambuco,Outras,2,33.33333333333333,Omicron
2023-09-01,Norte,Acre,Outras,3,100.0,Omicron
2023-09-01,Norte,Amapá,Outras,1,14.285714285714285,Omicron
2023-09-01,Norte,Amapá,Outras,5,71.42857142857143,Omicron
2023-09-01,Norte,Amapá,Outras,1,14.285714285714285,Omicron
2023-09-01,Norte,Amazonas,Outras,1,3.7037037037037033,Outras
2023-09-01,Norte,Amazonas,Outras,3,11.11111111111111,Omicron
2023-09-01,Norte,Amazonas,Outras,23,85.18518518518519,Omicron
2023-09-01,Norte,Pará,Outras,6,66.66666666666666,Omicron
2023-09-01,Norte,Pará,Outras,1,11.11111111111111,Outras
2023-09-01,Norte,Pará,Outras,2,22.22222222222222,Omicron
2023-09-01,Norte,Rondônia,Outras,1,50.0,Outras
2023-09-01,Norte,Rondônia,Outras,1,50.0,Omicron
2023-09-01,Norte,Roraima,Outras,2,33.33333333333333,Outras
2023-09-01,Norte,Roraima,Outras,4,66.66666666666666,Omicron
2023-09-01,Norte,Tocantins,Outras,6,100.0,Omicron
2023-09-01,Sudeste,Espírito Santo,Outras,8,15.09433962264151,Omicron
2023-09-01,Sudeste,Espírito Santo,Outras,8,15.09433962264151,Outras
2023-09-01,Sudeste,Espírito Santo,Outras,3,5.660377358490567,Omicron
2023-09-01,Sudeste,Espírito Santo,Outras,34,64.15094339622641,Omicron
2023-09-01,Sudeste,Minas Gerais,Outras,3,2.4,Omicron
2023-09-01,Sudeste,Minas Gerais,Outras,23,18.4,Omicron
2023-09-01,Sudeste,Minas Gerais,Outras,7,5.6000000000000005,Outras
2023-09-01,Sudeste,Minas Gerais,Outras,20,16.0,Omicron
2023-09-01,Sudeste,Minas Gerais,Outras,72,57.599999999999994,Omicron
2023-09-01,Sudeste,Rio de Janeiro,Outras,18,3.130434782608696,Omicron
2023-09-01,Sudeste,Rio de Janeiro,Outras,52,9.043478260869566,Omicron
2023-09-01,Sudeste,Rio de Janeiro,Outras,208,36.173913043478265,Outras
2023-09-01,Sudeste,Rio de Janeiro,Outras,97,16.869565217391305,Omicron
2023-09-01,Sudeste,Rio de Janeiro,Outras,200,34.78260869565217,Omicron
2023-09-01,Sudeste,São Paulo,BA.2.* (Omicron),1,0.43103448275862066,Omicron
2023-09-01,Sudeste,São Paulo,Outras,17,7.327586206896551,Omicron
2023-09-01,Sudeste,São Paulo,Outras,64,27.586206896551722,Omicron
2023-09-01,Sudeste,São Paulo,Outras,18,7.758620689655173,Outras
2023-09-01,Sudeste,São Paulo,Outras,3,1.293103448275862,Omicron
2023-09-01,Sudeste,São Paulo,Outras,129,55.603448275862064,Omicron
2023-09-01,Sul,Paraná,Outras,5,5.319148936170213,Omicron
2023-09-01,Sul,Paraná,Outras,6,6.382978723404255,Omicron
2023-09-01,Sul,Paraná,Outras,5,5.319148936170213,Outras
2023-09-01,Sul,Paraná,Outras,11,11.702127659574469,Omicron
2023-09-01,Sul,Paraná,Outras,67,71.27659574468085,Omicron
2023-09-01,Sul,Rio Grande do Sul,Outras,11,9.243697478991598,Omicron
2023-09-01,Sul,Rio Grande do Sul,Outras,22,18.487394957983195,Omicron
2023-09-01,Sul,Rio Grande do Sul,Outras,8,6.722689075630252,Outras
2023-09-01,Sul,Rio Grande do Sul,Outras,9,7.563025210084033,Omicron
2023-09-01,Sul,Rio Grande do Sul,Outras,69,57.98319327731093,Omicron
